Tipo, Frecuencia
sigui, 84
óse</w>, 235
gar</w>, 169
roque</w>, 52
creo</w>, 96
viene</w>, 122
sucedido</w>, 51
ven</w>, 73
voluntad</w>, 159
sabe</w>, 119
despi, 50
enc, 119
ato</w>, 75
cad, 53
venían</w>, 72
criados</w>, 64
llegaron</w>, 69
dueñ, 57
nosotros</w>, 111
emos</w>, 231
hermosura</w>, 123
mbre</w>, 106
nuest, 50
vista</w>, 98
remos</w>, 62
quisiere</w>, 69
bl, 76
cau, 64
inten, 29
moli, 75
senti, 78
ele</w>, 51
prosigui, 18
versos</w>, 63
seguir</w>, 59
esposa</w>, 51
bierto</w>, 53
suspi, 54
diablo</w>, 93
sucesos</w>, 61
ale</w>, 52
sepa</w>, 51
pedro</w>, 103
pláti, 33
suele</w>, 88
vuelto</w>, 61
acuerdo</w>, 52
jar, 101
fuego</w>, 53
trae</w>, 51
caí, 62
zo, 59
aposento</w>, 93
anas</w>, 59
ítu, 12
bon, 80
reina</w>, 56
anda</w>, 66
histori, 23
daré</w>, 60
ré</w>, 163
eren</w>, 68
ficio</w>, 51
segunda</w>, 51
barb, 14
térmi, 77
dia</w>, 87
ame</w>, 123
tes, 36
són</w>, 3
pó, 12
bos, 17
cant, 77
dé, 68
antonio</w>, 65
aso</w>, 9
nin, 15
preg, 50
lim, 36
grande, 16
anta</w>, 71
desdich, 94
esperar</w>, 66
vien, 49
erci, 4
cri, 118
pueden</w>, 83
oídos</w>, 58
tien, 33
tió</w>, 51
refr, 56
ala</w>, 114
enemi, 64
secre, 64
orden, 85
consider, 67
van</w>, 71
barbas</w>, 65
padres</w>, 71
allá</w>, 77
gobernador</w>, 174
mujer</w>, 224
raz, 49
rode, 55
aman, 57
sos, 63
gobern, 78
ínsu, 32
mari, 60
desa</w>, 57
principal</w>, 58
ate</w>, 89
voy</w>, 51
meter</w>, 54
moros</w>, 51
dolor</w>, 60
despert, 53
anto</w>, 99
sust, 77
obra</w>, 61
forz, 83
sto</w>, 51
quedaron</w>, 58
vamos</w>, 52
há, 60
sobres, 54
espaldas</w>, 66
ene, 39
dices</w>, 54
paz</w>, 59
hombr, 44
mientos</w>, 90
dónde</w>, 62
só, 32
anzas</w>, 84
alcan, 23
call, 96
tér, 5
tob, 4
óni, 79
ham, 45
bas</w>, 80
nego, 75
ombr, 14
inter, 51
buen, 9
apos, 27
sola</w>, 62
silla</w>, 68
adon, 5
sobri, 10
pien, 62
elmo</w>, 39
hemos</w>, 65
vestido</w>, 69
quiere</w>, 151
din, 48
yer, 51
compañía</w>, 61
ést, 42
ans, 44
eno</w>, 77
amor, 52
ban</w>, 9
lab, 53
sus, 25
án, 92
teresa</w>, 87
ert, 87
princi, 32
unto</w>, 15
movi, 74
alde, 19
bos</w>, 59
hid, 20
suel, 30
alti, 8
albar, 56
aldas</w>, 10
plática</w>, 54
ún</w>, 18
dueña</w>, 74
tario</w>, 22
infini, 61
fern, 6
cuad, 51
unda</w>, 20
ï, 4
rostr, 31
basi, 4
volunt, 10
eral</w>, 68
atre, 35
cen</w>, 35
desgraci, 37
discur, 29
querría</w>, 67
entram, 53
ónde</w>, 43
lac, 71
ti</w>, 82
eta</w>, 60
sura</w>, 6
gobi, 34
carden, 5
ablo</w>, 34
burla</w>, 51
cuatr, 13
presentes</w>, 51
oh, 2
uest, 2
cristi, 53
orio</w>, 54
volver, 78
ón, 20
sansón</w>, 75
leon, 68
jam, 17
nuevas</w>, 83
verti, 16
lti, 4
dad, 22
bachiller</w>, 109
imag, 15
verde</w>, 63
xx, 45
alt, 53
otr, 5
nor, 22
enz, 10
rucio</w>, 119
ciu, 15
cristianos</w>, 69
esposo</w>, 56
muj, 9
cuerdo</w>, 27
bién</w>, 3
fernando</w>, 135
enton, 8
cardenio</w>, 101
luscinda</w>, 99
merced, 2
haz, 9
aun, 1
w, 2
resol, 4
dorotea</w>, 111
rei, 5
dora</w>, 3
encio</w>, 2
peli, 5
carro</w>, 53
noti, 1
anselmo</w>, 138
lotario</w>, 142
camila</w>, 148
infin, 5
resolu, 4
zoraida</w>, 78
lágri, 2
renegado</w>, 60
rene, 8
ésped, 2
tant, 9
], 1
zor, 5
gre</w>, 5
dulcin, 4
à, 1
mañ, 5
7, 1
5, 1
enciado</w>, 3
carrasco</w>, 60
quijo, 8
duquesa</w>, 189
dueñas</w>, 55
montesinos</w>, 51
2, 1
3, 1
nun, 2
caball, 1
donc, 1
altisidora</w>, 62
altisi, 1
ù, 2
carras, 3
quiz, 1
cinda</w>, 1
