Tipo, Frecuencia
cerca</w>, 78
moza</w>, 34
labradora</w>, 36
andu, 33
supo</w>, 50
lorenzo</w>, 30
ésta</w>, 97
darle</w>, 62
ándole</w>, 143
dijese</w>, 58
encamin, 54
princesa</w>, 55
natural</w>, 80
músi, 45
peregri, 28
demás</w>, 117
ii</w>, 36
salida</w>, 28
hechas</w>, 29
aguar, 55
apre, 39
hacía</w>, 117
anza</w>, 105
erez, 15
acer</w>, 40
nadie</w>, 142
viese</w>, 45
mañana</w>, 86
bió</w>, 52
braz, 16
tomó</w>, 67
puerta</w>, 86
salió</w>, 87
grandísimo</w>, 36
alboro, 32
cuán, 78
apenas</w>, 104
empr, 36
esa</w>, 194
armado</w>, 44
ley</w>, 28
llevar</w>, 102
propósito</w>, 46
locura</w>, 78
fuesen</w>, 44
ño</w>, 55
prosiguió</w>, 53
camino</w>, 246
creyendo</w>, 35
consi, 82
yendo</w>, 53
camin, 77
aventur, 37
hablando</w>, 32
consigo</w>, 61
diciendo</w>, 200
id, 61
tiempos</w>, 48
hechos</w>, 46
contar</w>, 53
«, 57
dor, 65
bras</w>, 15
cabellos</w>, 46
pequ, 37
eñ, 44
len, 38
guas</w>, 62
salu, 23
dejando</w>, 53
cama</w>, 40
marido</w>, 77
puertas</w>, 30
mostraba</w>, 37
comenzó</w>, 132
caminar</w>, 31
»</w>, 57
adonde</w>, 97
mías</w>, 50
bron, 28
rse</w>, 78
encantador</w>, 36
quiera</w>, 84
compañ, 59
caminos</w>, 37
carr, 43
verdaderamente</w>, 48
cautivo</w>, 43
corazón</w>, 140
edi, 49
cami, 55
mem, 24
éstos</w>, 53
sar, 54
enseñ, 38
sol</w>, 77
retir, 35
esos</w>, 70
desesper, 38
dicen</w>, 141
erto</w>, 64
lá, 37
inos</w>, 28
viento</w>, 45
hallado</w>, 60
hallaron</w>, 40
cans, 36
hambre</w>, 58
mirando</w>, 54
descubri, 107
maj, 17
pastores</w>, 41
cog, 52
erse</w>, 81
pudiese</w>, 45
mucha</w>, 180
zar, 64
acaso</w>, 55
destas</w>, 53
cuales</w>, 143
iban</w>, 52
noche</w>, 211
jor, 30
parecía</w>, 96
represent, 51
pit, 16
faltar, 33
lev, 29
semejantes</w>, 74
llegando</w>, 51
trecho</w>, 33
riendas</w>, 32
esperando</w>, 54
señal</w>, 64
daban</w>, 47
llegar</w>, 70
doncellas</w>, 72
sol, 145
sucedió</w>, 74
andaba</w>, 50
recogi, 46
perd, 38
instante</w>, 45
vieron</w>, 67
miedo</w>, 53
entrar</w>, 89
vis, 69
gentil</w>, 37
repos, 39
mercedes</w>, 76
andaban</w>, 28
mala</w>, 131
oyeron</w>, 42
profesión</w>, 35
decir, 33
parece</w>, 245
mes, 63
ura</w>, 30
ade, 38
tre, 26
señoras</w>, 50
enojo</w>, 29
adelante</w>, 176
ventero</w>, 118
ífi, 31
viendo</w>, 162
figura</w>, 111
hecha</w>, 44
estuvo</w>, 57
acompañ, 95
muestras</w>, 65
miendo</w>, 44
chos</w>, 72
determin, 62
hablar, 28
pos, 59
én</w>, 71
lecho</w>, 34
(, 61
)</w>, 61
respondió</w>, 1065
castellan, 30
cualquiera</w>, 37
arre, 55
can, 187
pele, 34
pensó</w>, 29
huésped</w>, 49
llamado</w>, 42
parecido</w>, 30
aya</w>, 29
adrón</w>, 45
estudi, 52
paje</w>, 48
ñas</w>, 50
ape, 77
ridad</w>, 31
ay, 110
tuviese</w>, 67
cuidado</w>, 53
óle</w>, 143
volvió</w>, 120
supi, 52
desen, 63
quit, 98
traía</w>, 94
menester</w>, 147
quitar</w>, 56
aña</w>, 99
pensar</w>, 89
principales</w>, 32
donaire</w>, 38
servido</w>, 51
princ, 6
cino</w>, 36
éste</w>, 135
asta</w>, 12
ech, 166
roman, 29
viejo</w>, 38
lan, 94
sazón</w>, 82
vend, 43
señor, 19
descu, 107
oír</w>, 65
respon, 188
palabra</w>, 147
pregunt, 171
comer</w>, 99
entiendo</w>, 45
haría</w>, 36
pes, 77
cía</w>, 30
bac, 8
llo</w>, 119
tru, 49
áronle</w>, 28
haya</w>, 114
elas</w>, 91
servir</w>, 53
reales</w>, 54
podría</w>, 92
cabr, 26
gobierno</w>, 113
pas</w>, 42
éronle</w>, 31
peor</w>, 45
gri, 64
verle</w>, 34
boca</w>, 106
ponía</w>, 28
beb, 30
paciencia</w>, 39
eco</w>, 29
ba, 19
cinco</w>, 47
acabó</w>, 58
ple, 57
determinación</w>, 29
fati, 43
verse</w>, 53
leg, 28
recebir</w>, 32
vent, 92
encerr, 75
diciéndole</w>, 52
levant, 149
aré</w>, 170
estoy</w>, 101
cortesía</w>, 48
rle</w>, 66
oyó</w>, 53
decirle</w>, 29
esperaba</w>, 32
mag, 58
lib, 54
alidad</w>, 46
cumpli, 67
menest, 31
erlo</w>, 37
presencia</w>, 51
ansi, 34
ced, 39
diver, 29
hubiese</w>, 59
dejado</w>, 49
arán</w>, 39
azo, 37
lig, 88
ereza</w>, 42
cuant, 25
venido</w>, 52
coger</w>, 30
calidad</w>, 28
díjole</w>, 38
sabía</w>, 89
podían</w>, 39
har, 69
debi, 44
dineros</w>, 59
blanca</w>, 54
dellas</w>, 33
bir</w>, 9
aria</w>, 49
truj, 40
cierto</w>, 137
llevaban</w>, 32
bol, 46
suced, 57
asimismo</w>, 52
eña</w>, 38
entos</w>, 112
idos</w>, 32
aire</w>, 54
doncella</w>, 147
agua</w>, 79
virtud</w>, 66
ag, 191
tuvieron</w>, 51
pasados</w>, 35
escuderos</w>, 64
prove, 34
mesmos</w>, 29
ancas</w>, 35
aún</w>, 84
presto</w>, 75
refer, 50
cuán</w>, 72
prometi, 52
aconsej, 29
junto</w>, 108
tinente</w>, 40
pase, 32
contó</w>, 51
vela</w>, 38
azón</w>, 4
áronse</w>, 50
éron, 24
selo</w>, 34
mirar</w>, 58
soseg, 56
quitar, 50
atrevi, 74
quieres</w>, 53
trab, 25
arroj, 58
alzó</w>, 40
afr, 46
pecho</w>, 85
tran, 31
favor</w>, 45
ampar, 35
golpe</w>, 31
cabeza</w>, 215
suelo</w>, 156
seg, 14
pasado</w>, 71
mesma</w>, 85
embar, 43
pedir</w>, 41
segundo</w>, 33
acudió</w>, 34
gente</w>, 162
tam, 42
aten, 55
diendo</w>, 41
ánimo</w>, 68
meti, 62
volvi, 37
comenzaron</w>, 29
llo, 39
voces</w>, 132
libr, 47
nacido</w>, 28
hubiera</w>, 75
recebi, 56
vosotros</w>, 29
baja</w>, 37
alla</w>, 66
veni, 31
inf, 50
persu, 59
dejaron</w>, 31
misma</w>, 76
burlas</w>, 32
neg, 29
suce, 43
us, 75
quedar</w>, 43
solas</w>, 30
horas</w>, 47
crey, 42
brev, 28
viva</w>, 30
respeto</w>, 31
adverti, 57
med, 31
desto</w>, 36
muchacho</w>, 29
cuello</w>, 33
dientes</w>, 47
haga</w>, 75
quedaba</w>, 35
obligado</w>, 36
hija</w>, 160
dillas</w>, 6
bien, 28
tend, 65
replicó</w>, 208
hiciese</w>, 43
doña</w>, 75
pue, 2
pasó</w>, 78
rogó</w>, 31
nuevos</w>, 28
cios</w>, 88
pri, 94
abraz, 77
agradeci, 73
ves</w>, 54
sería</w>, 116
especi, 7
volver</w>, 109
darse</w>, 39
labrador</w>, 71
hijos</w>, 62
oficio</w>, 56
hacia</w>, 48
gana</w>, 84
bosque</w>, 68
deli, 41
cumplir</w>, 35
buenos</w>, 99
eroso</w>, 33
ayuda</w>, 32
volviendo</w>, 30
pocos</w>, 47
pasos</w>, 36
arriba</w>, 44
quin, 51
azotes</w>, 61
haré</w>, 70
ai, 75
def, 44
ender</w>, 49
subi, 48
encima</w>, 55
tú, 28
guardar</w>, 35
bel, 66
ería</w>, 62
miser, 41
pag, 97
ánima</w>, 29
", 84
"</w>, 82
n</w>, 14
villano</w>, 30
mbra</w>, 5
baj, 107
responder</w>, 59
nue, 13
morir</w>, 36
paso</w>, 99
zap, 34
enfer, 39
culpa</w>, 74
rom, 46
pido</w>, 32
sangre</w>, 64
daño</w>, 61
én, 68
pienso</w>, 97
viéndose</w>, 32
hará</w>, 38
rico</w>, 87
nie, 36
juro</w>, 36
dá, 33
mirad</w>, 46
buscar, 35
gar, 85
escon, 52
arti, 29
ja</w>, 110
veras</w>, 40
prometido</w>, 30
sigui, 84
óse</w>, 235
acá</w>, 49
pagar</w>, 34
roque</w>, 52
ejecu, 36
creo</w>, 96
acabado</w>, 29
viene</w>, 122
lar, 88
hí, 16
sucedido</w>, 51
pareciéndole</w>, 28
ven</w>, 73
voluntad</w>, 159
sabe</w>, 119
metió</w>, 34
despi, 50
va, 55
enc, 82
aqué, 50
ato</w>, 75
quedo</w>, 31
cad, 53
venían</w>, 72
criados</w>, 64
zos</w>, 46
mulas</w>, 31
firm, 24
llegaron</w>, 69
levantó</w>, 38
confi, 44
emper, 24
atri, 34
dueño</w>, 44
esión</w>, 36
nosotros</w>, 111
conoc, 53
emos</w>, 151
hermosura</w>, 123
confes, 37
aremos</w>, 44
dida</w>, 37
oria</w>, 26
pide</w>, 41
juntos</w>, 37
costumbre</w>, 39
estamos</w>, 35
nuestras</w>, 48
vista</w>, 98
erta</w>, 96
ber, 64
remos</w>, 62
quisiere</w>, 69
cólera</w>, 47
alg, 58
derecha</w>, 30
bl, 76
cay, 50
levantar</w>, 29
cau, 64
inten, 29
caído</w>, 37
sufri, 38
respuesta</w>, 48
palos</w>, 38
pesar</w>, 49
moli, 38
dejase</w>, 31
estad</w>, 5
sano</w>, 28
molido</w>, 37
propi, 39
sigue</w>, 42
senti, 78
ele</w>, 51
prosigui, 18
versos</w>, 63
emente</w>, 39
aquél</w>, 47
seguir</w>, 59
esposa</w>, 51
admirado</w>, 32
bierto</w>, 23
conoció</w>, 32
pensativo</w>, 28
suspiros</w>, 31
diablo</w>, 93
dados</w>, 20
sucesos</w>, 61
vá, 34
endió</w>, 36
edades</w>, 42
ale</w>, 52
sar</w>, 31
sepa</w>, 51
pedro</w>, 103
doce</w>, 42
francia</w>, 31
pláticas</w>, 33
albor, 18
parecen</w>, 34
suele</w>, 88
vuelto</w>, 61
acuerdo</w>, 52
encomend, 38
echado</w>, 37
ventu, 27
jar, 60
aran</w>, 43
llegado</w>, 46
fuego</w>, 53
trae</w>, 51
salieron</w>, 31
caí, 33
diesen</w>, 34
hízo, 33
todavía</w>, 46
pidió</w>, 48
aposento</w>, 93
entraron</w>, 33
bendi, 46
anas</w>, 59
mero</w>, 5
ítu, 12
tomado</w>, 30
bondad</w>, 49
ventana</w>, 31
reina</w>, 56
endi, 68
ahor, 39
abajo</w>, 41
jardín</w>, 41
verdadero</w>, 50
menti, 48
disparat, 19
alegr, 79
ezca</w>, 30
diab, 30
anda</w>, 66
histori, 23
daré</w>, 60
ré</w>, 130
capitán</w>, 44
eren</w>, 68
posi, 35
ajas</w>, 36
compadre</w>, 28
bon, 31
artificio</w>, 28
segunda</w>, 51
barb, 14
gar</w>, 135
demasi, 32
tin, 64
término</w>, 48
miseri, 30
dia</w>, 87
mase</w>, 29
echar</w>, 41
blanco</w>, 48
vál, 30
ame</w>, 79
tes, 36
són</w>, 3
acer, 39
pó, 12
galeras</w>, 36
deben</w>, 49
ay</w>, 34
esca</w>, 29
bos, 17
cant, 77
encantada</w>, 37
número</w>, 32
dé, 68
monos</w>, 33
tarde</w>, 46
puestos</w>, 38
antonio</w>, 65
aso</w>, 9
salido</w>, 38
siguen</w>, 29
nin, 15
pregun, 31
dese</w>, 40
fueran</w>, 46
lim, 36
grande, 16
oi, 29
oy, 73
anta</w>, 71
desdich, 50
esperar</w>, 66
vienen</w>, 41
erci, 4
fo</w>, 29
cri, 118
mejores</w>, 42
pueden</w>, 83
endas</w>, 30
i</w>, 30
oídos</w>, 58
luis</w>, 38
volvieron</w>, 39
volviéndose</w>, 33
zo, 26
ganado</w>, 31
tien, 33
adamente</w>, 38
bas, 41
valent, 11
ándome</w>, 44
admirados</w>, 28
tió</w>, 51
refr, 23
just, 42
presteza</w>, 35
ala</w>, 77
dejaba</w>, 33
enemi, 16
secre, 36
oj, 42
contr, 36
orden, 85
consider, 67
van</w>, 71
lados</w>, 34
barbas</w>, 65
punta</w>, 34
primer, 32
ísimos</w>, 30
padres</w>, 71
solici, 40
lera</w>, 3
allá</w>, 77
gobernador</w>, 174
promesas</w>, 28
mujer</w>, 224
razon, 36
asimesmo</w>, 35
rode, 55
aman, 57
viaje</w>, 41
pesadumbre</w>, 46
pasada</w>, 28
sos, 27
ayo</w>, 29
gobern, 78
ínsulas</w>, 28
esper, 105
mari, 29
condesa</w>, 31
principal</w>, 58
espant, 44
treinta</w>, 28
riqu, 39
guerra</w>, 45
leguas</w>, 38
ate</w>, 89
voy</w>, 51
acometer</w>, 30
correr</w>, 45
malas</w>, 29
ayu, 77
subir</w>, 43
diego</w>, 43
moros</w>, 51
imagino</w>, 35
ecido</w>, 32
testi, 28
dolor</w>, 60
holg, 29
pequeño</w>, 28
quisiese</w>, 31
menu, 42
árboles</w>, 45
estó, 30
despert, 53
anto</w>, 62
sustent, 44
obra</w>, 61
demos</w>, 28
meter</w>, 24
coche</w>, 34
ín, 53
negr, 23
tada</w>, 34
rían</w>, 30
forz, 53
justo</w>, 39
quedaron</w>, 58
somos</w>, 32
vamos</w>, 52
andas</w>, 29
mula</w>, 30
grado</w>, 41
camp, 32
eramente</w>, 3
hábi, 9
deten, 32
temeroso</w>, 32
sobresalto</w>, 30
haci, 23
espaldas</w>, 66
bene, 28
ficio</w>, 23
vizcaíno</w>, 29
vuelta</w>, 40
dices</w>, 54
agr, 20
enemigos</w>, 48
paz</w>, 59
temer, 48
hombr, 15
defen, 28
cubri, 33
arlo</w>, 30
circunst, 30
mientos</w>, 90
tuvi, 52
dónde</w>, 62
só, 3
ofrec, 34
imposible</w>, 42
gentes</w>, 36
solamente</w>, 29
mí, 33
desdichado</w>, 44
erna</w>, 48
circun, 8
ega</w>, 28
sepultura</w>, 36
anzas</w>, 84
diligencia</w>, 38
alcan, 23
call, 96
mori, 40
tér, 5
tob, 4
óni, 39
cide</w>, 38
hamete</w>, 37
apart, 49
volviese</w>, 30
bas</w>, 80
negocio</w>, 50
maravill, 45
descubierto</w>, 30
debió</w>, 31
ombr, 14
verdad, 36
inter, 51
pósito</w>, 3
ejemp, 36
oras</w>, 19
eno, 47
iz, 41
buen, 9
nari, 38
turb, 50
consol, 35
rog, 45
forzoso</w>, 30
santa</w>, 49
dime</w>, 38
apos, 27
guen</w>, 13
trai, 41
sola</w>, 62
silla</w>, 68
solos</w>, 33
ás, 39
adon, 5
sobri, 10
mant, 49
venganza</w>, 42
hablado</w>, 28
há, 21
pien, 62
yelmo</w>, 39
mam, 29
conciencia</w>, 39
dígame</w>, 35
hemos</w>, 65
comodi, 5
vestido</w>, 69
quiere</w>, 151
sta</w>, 46
din, 10
firme</w>, 29
ban, 32
ordin, 27
rú, 28
sust, 33
yer, 51
usar</w>, 28
éronse</w>, 28
esperanza</w>, 45
alcanzar</w>, 41
prue, 29
redon, 32
pusieron</w>, 49
compañía</w>, 61
gall, 18
mesas</w>, 8
éstas</w>, 39
huésped, 19
carne</w>, 33
arg, 40
mani, 34
atent, 33
trans, 38
visi, 28
entrañas</w>, 35
eno</w>, 77
vestidos</w>, 48
honestidad</w>, 46
querido</w>, 35
ador, 41
lam, 31
azos</w>, 30
amor, 52
mali, 45
términos</w>, 29
ban</w>, 9
las, 14
lab, 53
sus, 25
cabrero</w>, 46
ernos</w>, 37
tenemos</w>, 36
án, 92
señ, 12
uelo</w>, 39
primo</w>, 49
belleza</w>, 44
verdaderas</w>, 30
sto</w>, 12
teresa</w>, 87
adora</w>, 24
quisieres</w>, 28
muri, 35
grisóstomo</w>, 28
cela</w>, 30
hábito</w>, 30
genti, 35
osi, 27
ert, 42
cho</w>, 58
princi, 32
decían</w>, 37
sale</w>, 34
unto</w>, 15
movi, 74
traje</w>, 41
grisósto, 1
harto</w>, 30
iendo</w>, 29
bres</w>, 28
mucha, 32
cato</w>, 47
lat, 37
gares</w>, 29
especialmente</w>, 48
alde, 19
particular</w>, 29
mance, 6
bos</w>, 22
hid, 20
labr, 36
suel, 30
semej, 15
cruel</w>, 31
lleva</w>, 41
alti, 8
contado</w>, 41
albar, 11
aldas</w>, 10
encontr, 32
plática</w>, 54
ún</w>, 18
encantamento</w>, 33
dueña</w>, 74
comuni, 31
admiración</w>, 39
discreta</w>, 38
sierra</w>, 31
soldado</w>, 35
soldados</w>, 30
éndola</w>, 35
erno</w>, 20
ígu, 7
ham, 8
cr, 41
señal, 28
secreto</w>, 28
suspi, 23
podré</w>, 33
compar, 35
diciones</w>, 28
opin, 5
ertas</w>, 30
tario</w>, 22
infini, 61
estremo</w>, 45
vivi, 22
imos</w>, 30
derecho</w>, 31
lasti, 36
concert, 45
stru, 32
fern, 6
cuadri, 6
mostró</w>, 29
mbre</w>, 21
much, 9
sospe, 36
ausencia</w>, 35
zco</w>, 15
unda</w>, 20
cono, 58
ï, 4
dolori, 5
rostros</w>, 28
desa</w>, 26
preg, 19
vien, 8
basi, 4
volunt, 10
virtu, 35
indus, 7
espejos</w>, 29
general</w>, 45
atre, 35
azas</w>, 32
viniese</w>, 37
cen</w>, 35
dir</w>, 8
tratar</w>, 28
locuras</w>, 35
desgraci, 37
ándola</w>, 38
paci, 7
discur, 29
echó</w>, 31
querría</w>, 67
entrambos</w>, 37
experi, 5
adónde</w>, 43
mil, 6
lac, 41
vuelve</w>, 30
ti</w>, 82
áni, 8
eta</w>, 60
cuyas</w>, 28
puñ, 40
hombros</w>, 29
malo</w>, 28
atra, 30
sura</w>, 6
gobi, 34
raz, 13
ventera</w>, 30
maritornes</w>, 31
carden, 5
decirse</w>, 33
ablo</w>, 6
burla</w>, 51
curas</w>, 8
compasi, 29
cuadrill, 38
sobres, 24
barba</w>, 38
cuatr, 13
guarda</w>, 29
fant, 11
presentes</w>, 51
vas, 29
desmay, 46
entram, 16
llevaba</w>, 44
zón</w>, 31
ja, 29
besti, 36
oh, 2
uest, 2
vés</w>, 11
dinero</w>, 38
cristiana</w>, 34
orio</w>, 54
volver, 78
nú, 3
habl, 88
diferentes</w>, 30
lín</w>, 34
ón, 20
sansón</w>, 75
dest, 41
leon, 24
ef, 8
jam, 17
escudos</w>, 45
díjo, 17
doctor</w>, 31
infi, 6
nuevas</w>, 83
verti, 16
lti, 4
cando</w>, 32
anim, 36
grand, 21
dad, 22
dam, 9
bachiller</w>, 109
ábamos</w>, 32
verá</w>, 43
escribir</w>, 41
cuad, 7
imag, 15
católi, 30
verde</w>, 63
xx, 45
llorar</w>, 29
alt, 53
enzo</w>, 22
como, 8
barca</w>, 33
otr, 5
nor, 22
enz, 10
recibió</w>, 32
sosi, 7
cuá, 12
ést, 3
rucio</w>, 119
bacía</w>, 32
game</w>, 9
sto, 19
corte</w>, 43
ene, 11
estrech, 32
sala</w>, 37
partida</w>, 29
ciu, 15
cristianos</w>, 69
esposo</w>, 56
señoría</w>, 28
galeo, 32
majestad</w>, 30
regi, 37
míos</w>, 41
áron, 14
cados</w>, 46
muj, 9
encanto</w>, 37
bellac, 30
cuerdo</w>, 27
etas</w>, 13
aconse, 11
case</w>, 29
prim, 5
fav, 5
bién</w>, 3
gén, 9
hallé</w>, 28
mancebo</w>, 32
fernando</w>, 135
cueva</w>, 46
enton, 8
señas</w>, 41
cardenio</w>, 101
luscinda</w>, 99
merced, 2
eral</w>, 23
costu, 1
médi, 34
refranes</w>, 33
haz, 9
agra, 1
aun, 1
acho</w>, 18
ínsu, 4
fingi, 33
w, 2
iglesi, 1
cristi, 19
resol, 4
lav, 34
yes</w>, 17
costumbr, 16
mayordo, 1
dorotea</w>, 111
rei, 5
pósi, 2
dora</w>, 3
lesi, 10
rostr, 3
particul, 1
encio</w>, 2
tornes</w>, 1
peli, 5
carro</w>, 53
demon, 37
noti, 1
nego, 25
letr, 15
leones</w>, 33
anselmo</w>, 138
lotario</w>, 142
masi, 12
camila</w>, 148
indu, 5
infin, 5
emp, 5
resolu, 4
leonela</w>, 44
honesti, 2
mente, 28
zoraida</w>, 78
lágri, 2
óli, 6
pesadu, 3
renegado</w>, 60
rene, 8
peri, 12
nuest, 2
oidor</w>, 40
ésped, 2
tant, 9
], 1
ans, 6
mú, 1
albarda</w>, 45
jaula</w>, 33
zor, 5
canóni, 2
canónigo</w>, 38
excel, 8
gre</w>, 5
clavi, 37
dulcin, 4
à, 1
mañ, 5
7, 1
5, 1
íri, 1
pun, 11
enciado</w>, 3
dueñ, 13
eo, 2
eño</w>, 2
carrasco</w>, 60
quijo, 8
duquesa</w>, 189
rebuz, 45
dueñas</w>, 55
may, 2
boles</w>, 2
montesinos</w>, 51
quiteria</w>, 40
camacho</w>, 34
ecu, 1
lor, 1
mono</w>, 42
retablo</w>, 28
2, 1
3, 1
dolorida</w>, 33
rodríguez</w>, 42
nun, 2
comend, 2
incl, 2
trifaldi</w>, 28
trifal, 8
dín</w>, 8
tosi, 28
caball, 1
donc, 1
altisidora</w>, 62
duqu, 2
altisi, 1
adís</w>, 1
ima, 2
alfor, 2
rebu, 2
ù, 2
carras, 3
quiz, 1
amist, 2
cinda</w>, 1
